onset	duration	eventnumber	condition	conditionlabel	istarget	presentationnumber	sequencenumber	stimC	stimL	stimR	streamnumber	stimnameL	stimnameR	stimnameC	response	rt	correct	time_stimon	time_stimoff	stimdur
1453060	100	5706	3	left+right	0	138	2	-1	37	21	29	boat_5_lower_it	stim022_inanimate_tools_2.png	NaN	0	0	0	1439.10302706558	1439.20301163243	0.09998456685571
1453259	100	5707	3	left+right	0	139	2	-1	5	12	29	stim006_animate_bird_2.png	stim013_inanimate_boats_1.png	NaN	1	0.392267045506742	1	1439.30301375355	1439.40301587468	0.100002121122088
1453460	100	5708	3	left+right	0	140	2	-1	21	36	29	stim022_inanimate_tools_2.png	boat_4_lower	NaN	0	0	0	1439.50302335963	1439.6030279189	0.100004559266381
1453660	100	5709	3	left+right	0	141	2	-1	41	41	29	tree_6_lower_it	tree_6_lower_it	NaN	0	0	0	1439.70304588764	1439.80304313259	0.0999972449499182
1453860	100	5710	3	left+right	0	142	2	-1	1	23	29	stim002_animate_fish_2.png	stim024_inanimate_tools_4.png	NaN	0	0	0	1439.90303306328	1440.00305785867	0.100024795392528
1454060	100	5711	3	left+right	0	143	2	-1	24	43	29	fish_1_lower	tree_8_upper_it	NaN	0	0	0	1440.1030611989	1440.20304722857	0.0999860296724364
1454260	100	5712	3	left+right	0	144	2	-1	46	46	29	tool_8_upper	tool_8_upper	NaN	0	0	0	1440.30306763545	1440.40305244614	0.0999848106876016
1454460	100	5713	3	left+right	0	145	2	-1	23	5	29	stim024_inanimate_tools_4.png	stim006_animate_bird_2.png	NaN	0	0	0	1440.50308748154	1440.60305571317	0.0999682316323742
1454660	100	5714	3	left+right	0	146	2	-1	7	39	29	stim008_animate_bird_4.png	boat_7_upper_it	NaN	0	0	0	1440.70306490478	1440.80307824118	0.10001333639957
1454860	100	5715	3	left+right	0	147	2	-1	30	21	29	bird_4_upper	stim022_inanimate_tools_2.png	NaN	0	0	0	1440.90307304804	1441.00307687582	0.100003827770706
1455060	100	5716	3	left+right	0	148	2	-1	23	0	29	stim024_inanimate_tools_4.png	stim001_animate_fish_1.png	NaN	0	0	0	1441.10308826173	1441.20310232957	0.100014067837037
1455260	100	5717	3	left+right	0	149	2	-1	37	47	29	boat_5_lower_it	tool_9_upper_it	NaN	0	0	0	1441.30309347925	1441.40309803851	0.100004559266381
1455460	100	5718	3	left+right	0	150	2	-1	5	15	29	stim006_animate_bird_2.png	stim016_inanimate_boats_4.png	NaN	0	0	0	1441.50310113491	1441.60311057029	0.100009435380343
1455660	100	5719	3	left+right	0	151	2	-1	8	13	29	stim009_animate_face_1.png	stim014_inanimate_boats_2.png	NaN	0	0	0	1441.70310610859	1441.80308799352	0.0999818849377334
1455860	100	5720	3	left+right	0	152	2	-1	34	14	29	face_5_upper	stim015_inanimate_boats_3.png	NaN	0	0	0	1441.90310157376	1442.00311417866	0.100012604903895
1456060	100	5721	3	left+right	0	153	2	-1	2	19	29	stim003_animate_fish_3.png	stim020_inanimate_tree_4.png	NaN	0	0	0	1442.10310849792	1442.20312183432	0.10001333639957
1456260	100	5722	3	left+right	0	154	2	-1	45	22	29	tool_7_lower_it	stim023_inanimate_tools_3.png	NaN	0	0	0	1442.30312298023	1442.40311998135	0.0999970011180267
1456460	100	5723	3	left+right	0	155	2	-1	26	41	29	fish_3_upper	tree_6_lower_it	NaN	0	0	0	1442.50311649486	1442.60312422365	0.100007728789933
1456660	100	5724	3	left+right	0	156	2	-1	28	14	29	bird_2_lower	stim015_inanimate_boats_3.png	NaN	0	0	0	1442.7030990381	1442.80312992877	0.100030890665948
1456860	100	5725	3	left+right	0	157	2	-1	23	36	29	stim024_inanimate_tools_4.png	boat_4_lower	NaN	0	0	0	1442.9031210785	1443.00313953485	0.100018456345424
1457060	100	5726	3	left+right	NaN	158	2	-1	43	24	29	tree_8_upper_it	fish_1_lower	NaN	0	0	0	1443.10314238747	1443.20314182667	0.0999994392041117
1457260	100	5727	3	left+right	0	159	2	-1	38	19	29	boat_6_upper	stim020_inanimate_tree_4.png	NaN	0	0	0	1443.30313858401	1443.40314728802	0.100008704001084
1457460	100	5728	3	left+right	0	160	2	-1	32	25	29	face_3_lower	fish_2_lower_it	NaN	0	0	0	1443.50315550441	1443.60313787695	0.0999823725433089
1457660	100	5729	3	left+right	0	161	2	-1	27	36	29	fish_4_upper_it	boat_4_lower	NaN	1	0.493179307493847	1	1443.70314560574	1443.80314748303	0.100001877290197
1457860	100	5730	3	left+right	0	162	2	-1	45	33	29	tool_7_lower_it	face_4_lower_it	NaN	0	0	0	1443.9031617947	1444.00316757296	0.100005778251216
1458060	100	5731	3	left+right	0	163	2	-1	35	7	29	face_6_upper_it	stim008_animate_bird_4.png	NaN	0	0	0	1444.10317213222	1444.20315938094	0.0999872487154789
1458260	100	5732	3	left+right	0	164	2	-1	29	43	29	bird_3_lower_it	tree_8_upper_it	NaN	0	0	0	1444.30317515542	1444.40316898708	0.0999938316526823
1458460	100	5733	3	left+right	0	165	2	-1	12	19	29	stim013_inanimate_boats_1.png	stim020_inanimate_tree_4.png	NaN	0	0	0	1444.50316452532	1444.60316689027	0.10000236495398
1458660	100	5734	3	left+right	0	166	2	-1	4	7	29	stim005_animate_bird_1.png	stim008_animate_bird_4.png	NaN	0	0	0	1444.7031885162	1444.80318893067	0.10000041447347
1458860	100	5735	3	left+right	0	167	2	-1	43	13	29	tree_8_upper_it	stim014_inanimate_boats_2.png	NaN	0	0	0	1444.9031910518	1445.00318951585	0.0999984640511684
1459060	100	5736	3	left+right	NaN	168	2	-1	11	42	29	stim012_animate_face_4.png	tree_7_upper	NaN	0	0	0	1445.1031872484	1445.20318644383	0.0999991954304278
1459260	100	5737	3	left+right	0	169	2	-1	27	28	29	fish_4_upper_it	bird_2_lower	NaN	0	0	0	1445.30321148306	1445.40318337182	0.0999718887615018
1459460	100	5738	3	left+right	0	170	2	-1	34	33	29	face_5_upper	face_4_lower_it	NaN	0	0	0	1445.50318012916	1445.60318322555	0.100003096391447
1459660	100	5739	3	left+right	0	171	2	-1	32	43	29	face_3_lower	tree_8_upper_it	NaN	0	0	0	1445.70318656572	1445.80319063732	0.100004071602598
1459860	100	5740	3	left+right	0	172	2	-1	17	15	29	stim018_inanimate_tree_2.png	stim016_inanimate_boats_4.png	NaN	1	0.69285318790935	1	1445.90320324228	1446.00319049106	0.0999872487736866
1460060	100	5741	3	left+right	0	173	2	-1	43	33	29	tree_8_upper_it	face_4_lower_it	NaN	0	0	0	1446.10319553793	1446.20319570857	0.100000170641579
1460260	100	5742	3	left+right	0	174	2	-1	34	28	29	face_5_upper	bird_2_lower	NaN	0	0	0	1446.30323708308	1446.40323091467	0.0999938315944746
1460460	100	5743	3	left+right	0	175	2	-1	31	26	29	bird_5_upper_it	fish_3_upper	NaN	0	0	0	1446.50323279202	1446.6032341817	0.100001389684621
1460660	100	5744	3	left+right	0	176	2	-1	21	39	29	stim022_inanimate_tools_2.png	boat_7_upper_it	NaN	0	0	0	1446.7032372781	1446.80323915544	0.100001877348404
1460860	100	5745	3	left+right	0	177	2	-1	41	28	29	tree_6_lower_it	bird_2_lower	NaN	0	0	0	1446.90324225184	1447.00324169104	0.0999994392041117
1461060	100	5746	3	left+right	0	178	2	-1	7	23	29	stim008_animate_bird_4.png	stim024_inanimate_tools_4.png	NaN	0	0	0	1447.10324698174	1447.20324910287	0.100002121122088
1461260	100	5747	3	left+right	0	179	2	-1	33	27	29	face_4_lower_it	fish_4_upper_it	NaN	0	0	0	1447.30325293069	1447.40323652228	0.0999835915863514
1461460	100	5748	3	left+right	0	180	2	-1	16	36	29	stim017_inanimate_tree_1.png	boat_4_lower	NaN	0	0	0	1447.50325985486	1447.60325807508	0.0999982202192768
1461660	100	5749	3	left+right	0	181	2	-1	7	12	29	stim008_animate_bird_4.png	stim013_inanimate_boats_1.png	NaN	0	0	0	1447.70326190285	1447.80322769639	0.0999657935462892
1461860	100	5750	3	left+right	0	182	2	-1	24	30	29	fish_1_lower	bird_4_upper	NaN	0	0	0	1447.90327711659	1448.0032731425	0.0999960259068757
1462060	100	5751	3	left+right	0	183	2	-1	6	5	29	stim007_animate_bird_3.png	stim006_animate_bird_2.png	NaN	0	0	0	1448.10327380075	1448.20327592193	0.100002121180296
1462260	100	5752	3	left+right	0	184	2	-1	42	41	29	tree_7_upper	tree_6_lower_it	NaN	0	0	0	1448.30326219543	1448.40328650322	0.100024307786953
1462460	100	5753	3	left+right	0	185	2	-1	25	12	29	fish_2_lower_it	stim013_inanimate_boats_1.png	NaN	0	0	0	1448.50329325674	1448.60329074552	0.0999974887818098
1462660	100	5754	3	left+right	0	186	2	-1	1	1	29	stim002_animate_fish_2.png	stim002_animate_fish_2.png	NaN	0	0	0	1448.70328872191	1448.80329425639	0.100005534477532
1462860	100	5755	3	left+right	0	187	2	-1	26	3	29	fish_3_upper	stim004_animate_fish_4.png	NaN	0	0	0	1448.90329393942	1449.00328265107	0.0999887116486207
1463060	100	5756	3	left+right	0	188	2	-1	29	13	29	bird_3_lower_it	stim014_inanimate_boats_2.png	NaN	0	0	0	1449.10329988837	1449.20330395998	0.100004071602598
1463260	100	5757	3	left+right	0	189	2	-1	22	34	29	stim023_inanimate_tools_3.png	face_5_upper	NaN	0	0	0	1449.30330461828	1449.40329869371	0.0999940754263662
1463460	100	5758	3	left+right	0	190	2	-1	31	29	29	bird_5_upper_it	bird_3_lower_it	NaN	0	0	0	1449.5033098358	1449.60330976266	0.0999999268678948
1463660	100	5759	3	left+right	0	191	2	-1	30	35	29	bird_4_upper	face_6_upper_it	NaN	0	0	0	1449.70331773523	1449.8033176621	0.0999999268678948
1465927	100	5760	1	center	0	0	4	30	-1	-1	30			NaN	0	0	0	1451.97004678461	1452.07005061244	0.100003827828914
1466126	100	5761	1	center	0	1	4	45	-1	-1	30			NaN	0	0	0	1452.17004468787	1452.2700490033	0.100004315434489
1466326	100	5762	1	center	0	2	4	3	-1	-1	30			NaN	0	0	0	1452.37005843874	1452.47005934082	0.100000902079046
1466526	100	5763	1	center	0	3	4	13	-1	-1	30			NaN	0	0	0	1452.57005707338	1452.67004676023	0.0999896868597716
1466726	100	5764	1	center	0	4	4	43	-1	-1	30			NaN	0	0	0	1452.77004985663	1452.87005124631	0.100001389684621
1466927	100	5765	1	center	0	5	4	41	-1	-1	30			NaN	0	0	0	1452.97005653701	1453.07006914198	0.100012604962103
1467126	100	5766	1	center	0	6	4	5	-1	-1	30			NaN	0	0	0	1453.17006248597	1453.27006290044	0.10000041447347
1467327	100	5767	1	center	0	7	4	24	-1	-1	30			NaN	0	0	0	1453.37005356251	1453.47006592364	0.100012361130212
1467527	100	5768	1	center	0	8	4	7	-1	-1	30			NaN	0	0	0	1453.57005926769	1453.67007552978	0.100016262091231
1467727	100	5769	1	center	0	9	4	28	-1	-1	30			NaN	0	0	0	1453.77006692329	1453.87009513204	0.100028208747972
1467927	100	5770	1	center	0	10	4	18	-1	-1	30			NaN	0	0	0	1453.97007092176	1454.07007206767	0.100001145910937
1468127	100	5771	1	center	0	11	4	32	-1	-1	30			NaN	0	0	0	1454.17012148787	1454.27007874806	0.099957260186784
1468327	100	5772	1	center	0	12	4	31	-1	-1	30			NaN	0	0	0	1454.3700920844	1454.47008299036	0.0999909059610218
1468527	100	5773	1	center	0	13	4	25	-1	-1	30			NaN	0	0	0	1454.57009364478	1454.67009869165	0.100005046871956
1468727	100	5774	1	center	0	14	4	39	-1	-1	30			NaN	0	0	0	1454.77011519758	1454.87010610348	0.0999909059028141
1468927	100	5775	1	center	0	15	4	47	-1	-1	30			NaN	0	0	0	1454.97011846461	1455.07011546573	0.0999970011180267
1469127	100	5776	1	center	0	16	4	6	-1	-1	30			NaN	0	0	0	1455.170120025	1455.27009581472	0.0999757897225209
1469327	100	5777	1	center	0	17	4	4	-1	-1	30			NaN	0	0	0	1455.37012231682	1455.47012711986	0.100004803040065
1469527	100	5778	1	center	0	18	4	12	-1	-1	30			NaN	0	0	0	1455.57012948481	1455.67011258879	0.0999831039807759
1469727	100	5779	1	center	NaN	19	4	19	-1	-1	30			NaN	0	0	0	1455.7701361652	1455.87013828632	0.100002121122088
1469927	100	5780	1	center	0	20	4	22	-1	-1	30			NaN	0	0	0	1455.97014406463	1456.07014033431	0.0999962696805596
1470127	100	5781	1	center	0	21	4	35	-1	-1	30			NaN	0	0	0	1456.17015318311	1456.27016139944	0.100008216337301
1470327	100	5782	1	center	0	22	4	42	-1	-1	30			NaN	1	0.592259341152385	1	1456.37016230158	1456.47014930652	0.099987004941795
1470527	100	5783	1	center	0	23	4	16	-1	-1	30			NaN	0	0	0	1456.57016581245	1456.67015671835	0.0999909059028141
1470727	100	5784	1	center	0	24	4	8	-1	-1	30			NaN	0	0	0	1456.77015371947	1456.87016900635	0.10001528688008
1470927	100	5785	1	center	0	25	4	44	-1	-1	30			NaN	0	0	0	1456.9701667389	1457.07017763716	0.100010898255277
1471127	100	5786	1	center	0	26	4	17	-1	-1	30			NaN	0	0	0	1457.17018122115	1457.2701830985	0.100001877348404
1471327	100	5787	1	center	0	27	4	9	-1	-1	30			NaN	0	0	0	1457.37018424441	1457.47017271223	0.0999884678167291
1471527	100	5788	1	center	0	28	4	15	-1	-1	30			NaN	0	0	0	1457.5701909248	1457.67019207071	0.100001145910937
1471727	100	5789	1	center	0	29	4	21	-1	-1	30			NaN	0	0	0	1457.77019589848	1457.87017729582	0.0999813973321579
1471927	100	5790	1	center	0	30	4	26	-1	-1	30			NaN	0	0	0	1457.97020550462	1458.07020786958	0.10000236495398
1472127	100	5791	1	center	0	31	4	10	-1	-1	30			NaN	0	0	0	1458.17020901549	1458.27020967373	0.100000658247154
1472327	100	5792	1	center	0	32	4	38	-1	-1	30			NaN	0	0	0	1458.37023812631	1458.47020708938	0.0999689630698413
1472527	100	5793	1	center	0	33	4	1	-1	-1	30			NaN	0	0	0	1458.57022286381	1458.67020499258	0.099982128769625
1472727	100	5794	1	center	0	34	4	0	-1	-1	30			NaN	0	0	0	1458.77022369282	1458.87022776442	0.100004071602598
1472927	100	5795	1	center	0	35	4	29	-1	-1	30			NaN	0	0	0	1458.97021330649	1459.07024224667	0.100028940185439
1473127	100	5796	1	center	0	36	4	11	-1	-1	30			NaN	0	0	0	1459.17023412784	1459.27023405471	0.0999999268678948
1473327	100	5797	1	center	0	37	4	40	-1	-1	30			NaN	0	0	0	1459.37020765012	1459.47022586269	0.10001821257174
1473527	100	5798	1	center	0	38	4	34	-1	-1	30			NaN	0	0	0	1459.57024407526	1459.67022839829	0.0999843230238184
1473727	100	5799	1	center	0	39	4	36	-1	-1	30			NaN	0	0	0	1459.77025270613	1459.87025336438	0.100000658247154
1473927	100	5800	1	center	0	40	4	27	-1	-1	30			NaN	0	0	0	1459.97025841125	1460.07025785052	0.0999994392623194
1474127	100	5801	1	center	0	41	4	23	-1	-1	30			NaN	0	0	0	1460.17026265356	1460.27026062994	0.0999979763873853
1474327	100	5802	1	center	0	42	4	20	-1	-1	30			NaN	0	0	0	1460.37026957772	1460.47024683031	0.0999772525974549
1474527	100	5803	1	center	0	43	4	46	-1	-1	30			NaN	0	0	0	1460.57027162577	1460.67026521353	0.099993587762583
1474727	100	5804	1	center	0	44	4	2	-1	-1	30			NaN	0	0	0	1460.77026002039	1460.87028335297	0.100023332575802
1474927	100	5805	1	center	0	45	4	33	-1	-1	30			NaN	0	0	0	1460.97028157319	1461.07027101621	0.09998944302788
1475127	100	5806	1	center	0	46	4	37	-1	-1	30			NaN	0	0	0	1461.17027898878	1461.27028939943	0.100010410649702
1475327	100	5807	1	center	0	47	4	14	-1	-1	30			NaN	0	0	0	1461.37029810343	1461.47029754269	0.0999994392623194
1475527	100	5808	1	center	0	48	4	17	-1	-1	30			NaN	0	0	0	1461.57029430004	1461.67029642116	0.100002121122088
1475727	100	5809	1	center	0	49	4	45	-1	-1	30			NaN	0	0	0	1461.77029415371	1461.87030212628	0.100007972563617
1475927	100	5810	1	center	0	50	4	15	-1	-1	30			NaN	0	0	0	1461.97031985124	1462.07029271527	0.0999728640308604
1476127	100	5811	1	center	0	51	4	26	-1	-1	30			NaN	0	0	0	1462.17031458498	1462.27031548705	0.100000902079046
1476327	100	5812	1	center	0	52	4	9	-1	-1	30			NaN	0	0	0	1462.37032272818	1462.47031972936	0.0999970011762343
1476527	100	5813	1	center	0	53	4	8	-1	-1	30			NaN	0	0	0	1462.57032282575	1462.67031836399	0.0999955382430926
1476727	100	5814	1	center	NaN	54	4	16	-1	-1	30			NaN	0	0	0	1462.77031682804	1462.87033138343	0.100014555384405
1476927	100	5815	1	center	0	55	4	12	-1	-1	30			NaN	0	0	0	1462.97033886838	1463.0703090505	0.0999701821128838
1477127	100	5816	1	center	0	56	4	44	-1	-1	30			NaN	0	0	0	1463.17034457356	1463.27034279372	0.0999982201610692
1477327	100	5817	1	center	0	57	4	35	-1	-1	30			NaN	1	0.492965730372816	1	1463.37034979108	1463.47034142842	0.0999916373402812
1477527	100	5818	1	center	0	58	4	3	-1	-1	30			NaN	0	0	0	1463.57034647523	1463.67034542689	0.0999989516567439
1477727	100	5819	1	center	0	59	4	34	-1	-1	30			NaN	0	0	0	1463.77033950231	1463.870340892	0.100001389684621
1477927	100	5820	1	center	0	60	4	32	-1	-1	30			NaN	0	0	0	1463.97036251792	1464.07034537813	0.099982860207092
1478127	100	5821	1	center	0	61	4	43	-1	-1	30			NaN	0	0	0	1464.17034432973	1464.27037156327	0.100027233536821
1478327	100	5822	1	center	0	62	4	39	-1	-1	30			NaN	0	0	0	1464.37037149013	1464.4703565446	0.0999850544612855
1478527	100	5823	1	center	0	63	4	47	-1	-1	30			NaN	0	0	0	1464.57038645999	1464.67036615068	0.09997969068354
1478727	100	5824	1	center	NaN	64	4	38	-1	-1	30			NaN	0	0	0	1464.77037778037	1464.87038599676	0.100008216395508
1478927	100	5825	1	center	0	65	4	46	-1	-1	30			NaN	0	0	0	1464.97038372932	1465.07037926762	0.0999955383013003
1479127	100	5826	1	center	0	66	4	22	-1	-1	30			NaN	0	0	0	1465.17038455827	1465.27039179945	0.100007241184358
1479327	100	5827	1	center	0	67	4	36	-1	-1	30			NaN	0	0	0	1465.3703885568	1465.47038994648	0.100001389684621
1479527	100	5828	1	center	0	68	4	42	-1	-1	30			NaN	1	0.792249930091202	1	1465.57039743144	1465.67037712212	0.09997969068354
1479727	100	5829	1	center	0	69	4	30	-1	-1	30			NaN	0	0	0	1465.77040606231	1465.8704045263	0.0999984639929608
1479927	100	5830	1	center	0	70	4	6	-1	-1	30			NaN	0	0	0	1465.97040689125	1466.0704075495	0.100000658247154
1480127	100	5831	1	center	0	71	4	33	-1	-1	30			NaN	0	0	0	1466.17041259637	1466.27040301467	0.0999904182972386
1480327	100	5832	1	center	0	72	4	11	-1	-1	30			NaN	0	0	0	1466.37041635107	1466.47042212932	0.100005778251216
1480527	100	5833	1	center	0	73	4	19	-1	-1	30			NaN	0	0	0	1466.57042595715	1466.67044295068	0.100016993528698
1480727	100	5834	1	center	0	74	4	24	-1	-1	30			NaN	0	0	0	1466.77043531946	1466.87044036627	0.100005046813749
1480927	100	5835	1	center	0	75	4	7	-1	-1	30			NaN	0	0	0	1466.97043736745	1467.07044338953	0.100006022083107
1481127	100	5836	1	center	0	76	4	10	-1	-1	30			NaN	0	0	0	1467.170438684	1467.27043324703	0.0999945630319417
1481327	100	5837	1	center	0	77	4	5	-1	-1	30			NaN	0	0	0	1467.37044341391	1467.47044090269	0.0999974887818098
1481527	100	5838	1	center	0	78	4	18	-1	-1	30			NaN	0	0	0	1467.57044497429	1467.67044538877	0.10000041447347
1481727	100	5839	1	center	0	79	4	14	-1	-1	30			NaN	0	0	0	1467.77044824132	1467.87044402346	0.0999957821331918
1481927	100	5840	1	center	0	80	4	4	-1	-1	30			NaN	0	0	0	1467.97045443411	1468.07045631146	0.100001877348404
1482127	100	5841	1	center	0	81	4	0	-1	-1	30			NaN	0	0	0	1468.17045038688	1468.2704520204	0.100001633516513
1482327	100	5842	1	center	0	82	4	27	-1	-1	30			NaN	0	0	0	1468.3704556044	1468.47045406839	0.0999984639929608
1482527	100	5843	1	center	0	83	4	31	-1	-1	30			NaN	0	0	0	1468.57046179712	1468.67046245543	0.100000658305362
1482727	100	5844	1	center	0	84	4	13	-1	-1	30			NaN	0	0	0	1468.77046360134	1468.87046499102	0.100001389684621
1482927	100	5845	1	center	0	85	4	2	-1	-1	30			NaN	0	0	0	1468.9704705255	1469.0704706962	0.100000170699786
1483127	100	5846	1	center	0	86	4	37	-1	-1	30			NaN	0	0	0	1469.17047671828	1469.27047615754	0.0999994392623194
1483327	100	5847	1	center	0	87	4	40	-1	-1	30			NaN	0	0	0	1469.37047998531	1469.47047942458	0.0999994392623194
1483527	100	5848	1	center	0	88	4	20	-1	-1	30			NaN	0	0	0	1469.57048471522	1469.67049098114	0.100006265914999
1483727	100	5849	1	center	0	89	4	28	-1	-1	30			NaN	0	0	0	1469.77049212705	1469.87050619483	0.100014067778829
1483927	100	5850	1	center	0	90	4	29	-1	-1	30			NaN	0	0	0	1469.97049393121	1470.07049727143	0.100003340223338
1484127	100	5851	1	center	0	91	4	41	-1	-1	30			NaN	0	0	0	1470.17049402877	1470.27052345657	0.100029427791014
1484327	100	5852	1	center	0	92	4	1	-1	-1	30			NaN	0	0	0	1470.37053094152	1470.47053793888	0.100006997352466
1484527	100	5853	1	center	0	93	4	21	-1	-1	30			NaN	0	0	0	1470.57055688283	1470.67054193735	0.0999850545194931
1484727	100	5854	1	center	0	94	4	25	-1	-1	30			NaN	0	0	0	1470.77055381087	1470.87054179102	0.099987980152946
1484927	100	5855	1	center	0	95	4	23	-1	-1	30			NaN	0	0	0	1470.97054805694	1471.07054822758	0.100000170641579
1485127	100	5856	1	center	0	96	4	5	-1	-1	30			NaN	0	0	0	1471.17054205923	1471.2705453994	0.100003340165131
1485327	100	5857	1	center	0	97	4	40	-1	-1	30			NaN	0	0	0	1471.37055824819	1471.47054671601	0.0999884678167291
1485527	100	5858	1	center	0	98	4	34	-1	-1	30			NaN	0	0	0	1471.57056541619	1471.67056461162	0.0999991954304278
1485727	100	5859	1	center	0	99	4	44	-1	-1	30			NaN	0	0	0	1471.77057477843	1471.87055617583	0.0999813973903656
1485927	100	5860	1	center	0	100	4	3	-1	-1	30			NaN	0	0	0	1471.97055732168	1472.0705601743	0.100002852617763
