eventnumber,condition,conditionlabel,istarget,presentationnumber,sequencenumber,stimC,stimL,stimR,streamnumber,stimnameL,stimnameR,stimnameC,response,rt,correct,time_stimon,time_stimoff,stimdur
8294,2,left-right,0,38,10,-1,13,-1,43,stim014_inanimate_boats_2.png,,,0.0,0.0,0.0,2038.702314215363,2038.802313898399,0.09999968303600326
8295,2,left-right,0,39,10,-1,-1,33,43,,face_4_lower_it,,0.0,0.0,0.0,2038.9023257719236,2039.0023295997526,0.10000382782891393
8296,2,left-right,0,40,10,-1,-1,26,43,,fish_3_upper,,0.0,0.0,0.0,2039.1023317208746,2039.2023328667856,0.10000114591093734
8297,2,left-right,0,41,10,-1,27,-1,43,fish_4_upper_it,,,0.0,0.0,0.0,2039.3023352317396,2039.4023212614702,0.09998602973064408
8298,2,left-right,0,42,10,-1,-1,17,43,,stim018_inanimate_tree_2.png,,0.0,0.0,0.0,2039.5022894930444,2039.6023357437225,0.10004625067813322
8299,2,left-right,0,43,10,-1,43,-1,43,tree_8_upper_it,,,0.0,0.0,0.0,2039.7023312820238,2039.8023314526654,0.10000017064157873
8300,2,left-right,0,44,10,-1,-1,9,43,,stim010_animate_face_2.png,,0.0,0.0,0.0,2039.902348446194,2040.0023554435465,0.10000699735246599
8301,2,left-right,0,45,10,-1,30,-1,43,bird_4_upper,,,0.0,0.0,0.0,2040.102345618012,2040.2023662686697,0.10002065065782517
8302,2,left-right,0,46,10,-1,-1,38,43,,boat_6_upper,,0.0,0.0,0.0,2040.302357662178,2040.4023597833584,0.10000212118029594
8303,2,left-right,0,47,10,-1,1,-1,43,stim002_animate_fish_2.png,,,0.0,0.0,0.0,2040.5023709254456,2040.6023613437428,0.09999041829723865
8304,2,left-right,0,48,10,-1,-1,23,43,,stim024_inanimate_tools_4.png,,0.0,0.0,0.0,2040.702367121994,2040.8023560774163,0.09998895542230457
8305,2,left-right,0,49,10,-1,24,-1,43,fish_1_lower,,,0.0,0.0,0.0,2040.9023740462144,2041.0023825063836,0.1000084601691924
8306,2,left-right,0,50,10,-1,14,-1,43,stim015_inanimate_boats_3.png,,,0.0,0.0,0.0,2041.102382920857,2041.2023670001072,0.09998407925013453
8307,2,left-right,0,51,10,-1,-1,18,43,,stim019_inanimate_tree_3.png,,0.0,0.0,0.0,2041.3023718031473,2041.402392697637,0.10002089448971674
8308,2,left-right,0,52,10,-1,-1,10,43,,stim011_animate_face_3.png,,0.0,0.0,0.0,2041.5023906740244,2041.6023898694548,0.09999919543042779
8309,2,left-right,0,53,10,-1,25,-1,43,fish_2_lower_it,,,0.0,0.0,0.0,2041.7023990610614,2041.8023621726898,0.09996311162831262
8310,2,left-right,0,54,10,-1,16,-1,43,stim017_inanimate_tree_1.png,,,0.0,0.0,0.0,2041.9023586862022,2042.002388601657,0.10002991545479745
8311,2,left-right,0,55,10,-1,-1,7,43,,stim008_animate_bird_4.png,,0.0,0.0,0.0,2042.102411690401,2042.2024023524718,0.09999066207092255
8312,2,left-right,0,56,10,-1,-1,3,43,,stim004_animate_fish_4.png,,0.0,0.0,0.0,2042.3024125193479,2042.402406838606,0.09999431925825775
8313,2,left-right,0,57,10,-1,11,-1,43,stim012_animate_face_4.png,,,0.0,0.0,0.0,2042.5024277330376,2042.602402547549,0.09997481451136991
8314,2,left-right,0,58,10,-1,9,-1,43,stim010_animate_face_2.png,,,0.0,0.0,0.0,2042.7024078381946,2042.8023977688863,0.09998993069166318
8315,2,left-right,0,59,10,-1,-1,14,43,,stim015_inanimate_boats_3.png,,0.0,0.0,0.0,2042.9024201261927,2043.0024224911467,0.10000236495397985
8316,2,left-right,0,60,10,-1,18,-1,43,stim019_inanimate_tree_3.png,,,0.0,0.0,0.0,2043.1024341208395,2043.2024352667504,0.10000114591093734
8317,2,left-right,0,61,10,-1,-1,24,43,,fish_1_lower,,0.0,0.0,0.0,2043.302442020271,2043.4024407280958,0.09999870782485232
8318,2,left-right,0,62,10,-1,-1,13,43,,stim014_inanimate_boats_2.png,,0.0,0.0,0.0,2043.5024218816543,2043.6024447265663,0.10002284491201863
8319,2,left-right,0,63,10,-1,40,-1,43,tree_5_lower,,,0.0,0.0,0.0,2043.702448798169,2043.802435559337,0.09998676116811112
8320,2,left-right,0,64,10,-1,-1,25,43,,fish_2_lower_it,,0.0,0.0,0.0,2043.9024805909721,2044.0024551616516,0.09997457067947835
8321,2,left-right,0,65,10,-1,47,-1,43,tool_9_upper_it,,,0.0,0.0,0.0,2044.1024582579848,2044.2024520896375,0.09999383165268227
8322,2,left-right,0,66,10,-1,35,-1,43,face_6_upper_it,,,0.0,0.0,0.0,2044.3024678641232,2044.4024551128387,0.09998724871547893
8323,2,left-right,0,67,10,-1,-1,39,43,,boat_7_upper_it,,0.0,0.0,0.0,2044.5024708873243,2044.6024695951492,0.09999870782485232
8324,2,left-right,0,68,10,-1,22,-1,43,stim023_inanimate_tools_3.png,,,0.0,0.0,0.0,2044.702473422978,2044.8024687174475,0.09999529446940869
8325,2,left-right,0,69,10,-1,-1,42,43,,tree_7_upper,,0.0,0.0,0.0,2044.9024903433165,2045.0024775920901,0.09998724877368659
8326,2,left-right,0,70,10,-1,-1,35,43,,face_6_upper_it,,0.0,0.0,0.0,2045.1024860522593,2045.2024791524746,0.09999310021521524
8327,2,left-right,0,71,10,-1,2,-1,43,stim003_animate_fish_3.png,,,0.0,0.0,0.0,2045.3024881003075,2045.4027393947472,0.10025129443965852
8328,2,left-right,0,72,10,-1,10,-1,43,stim011_animate_face_3.png,,,0.0,0.0,0.0,2045.5024986815988,2045.6024971455918,0.09999846399296075
8329,2,left-right,0,73,10,-1,-1,29,43,,bird_3_lower_it,,0.0,0.0,0.0,2045.70250194869,2045.8024945612415,0.0999926125514321
8330,2,left-right,0,74,10,-1,6,-1,43,stim007_animate_bird_3.png,,,0.0,0.0,0.0,2045.9025096042897,2046.0025078244507,0.09999822016106918
8331,2,left-right,0,75,10,-1,-1,27,43,,fish_4_upper_it,,0.0,0.0,0.0,2046.1024977551424,2046.202514748671,0.10001699352869764
8332,2,left-right,0,76,10,-1,-1,31,43,,bird_5_upper_it,,0.0,0.0,0.0,2046.3025180888362,2046.4025197223527,0.10000163351651281
8333,2,left-right,0,77,10,-1,7,-1,43,stim008_animate_bird_4.png,,,0.0,0.0,0.0,2046.5025335463579,2046.602522745612,0.09998919925419614
8334,2,left-right,0,78,10,-1,44,-1,43,tool_6_lower,,,0.0,0.0,0.0,2046.7025243791286,2046.8025165040744,0.09999212494585663
8335,2,left-right,0,79,10,-1,-1,45,43,,tool_7_lower_it,,0.0,0.0,0.0,2046.9025383737753,2047.0025209902087,0.09998261643340811
8336,2,left-right,0,80,10,-1,26,-1,43,fish_3_upper,,,0.0,0.0,0.0,2047.1025418846402,2047.202545956301,0.1000040716608055
8337,2,left-right,0,81,10,-1,-1,28,43,,bird_2_lower,,0.0,0.0,0.0,2047.3025480774231,2047.4025299623609,0.09998188493773341
8338,2,left-right,0,82,10,-1,-1,16,43,,stim017_inanimate_tree_1.png,,0.0,0.0,0.0,2047.5025506130187,2047.6025193322566,0.0999687192379497
8339,2,left-right,0,83,10,-1,46,-1,43,tool_8_upper,,,0.0,0.0,0.0,2047.7025599753251,2047.802559902193,0.09999992686789483
8340,2,left-right,0,84,10,-1,37,-1,43,boat_5_lower_it,,,0.0,0.0,0.0,2047.902560804272,2048.0025699958787,0.10000919160665944
8341,2,left-right,0,85,10,-1,-1,1,43,,stim002_animate_fish_2.png,,0.0,0.0,0.0,2048.102570654184,2048.202573019138,0.10000236495397985
8342,2,left-right,0,86,10,-1,20,-1,43,stim021_inanimate_tools_1.png,,,0.0,0.0,0.0,2048.3025692888186,2048.4025616575964,0.0999923687777482
8343,2,left-right,0,87,10,-1,-1,21,43,,stim022_inanimate_tools_2.png,,0.0,0.0,0.0,2048.502564510156,2048.602580040868,0.10001553071197122
8344,2,left-right,0,88,10,-1,-1,0,43,,stim001_animate_fish_1.png,,0.0,0.0,0.0,2048.702584843908,2048.8025889155106,0.10000407160259783
8345,2,left-right,0,89,10,-1,5,-1,43,stim006_animate_bird_2.png,,,0.0,0.0,0.0,2048.902584453812,2049.0025960835046,0.10001162969274446
8346,2,left-right,0,90,10,-1,21,-1,43,stim022_inanimate_tools_2.png,,,0.0,0.0,0.0,2049.102595522767,2049.2026020324556,0.10000650968868285
8347,2,left-right,0,91,10,-1,-1,46,43,,tool_8_upper,,0.0,0.0,0.0,2049.3025995212374,2049.402605055715,0.10000553447753191
8348,2,left-right,0,92,10,-1,38,-1,43,boat_6_upper,,,0.0,0.0,0.0,2049.5026076644426,2049.60260856658,0.10000090213725343
8349,2,left-right,0,93,10,-1,-1,32,43,,face_3_lower,,0.0,0.0,0.0,2049.702606542909,2049.802581845026,0.09997530211694539
8350,2,left-right,0,94,10,-1,-1,34,43,,face_5_upper,,0.0,0.0,0.0,2049.9026161490474,2050.0026155882515,0.0999994392041117
8351,2,left-right,0,95,10,-1,23,-1,43,stim024_inanimate_tools_4.png,,,0.0,0.0,0.0,2050.1026174656,2050.202626169601,0.10000870400108397
8352,2,left-right,0,96,10,-1,28,-1,43,bird_2_lower,,,0.0,0.0,0.0,2050.3026268279064,2050.4026250480674,0.09999822016106918
8353,2,left-right,0,97,10,-1,-1,44,43,,tool_6_lower,,0.0,0.0,0.0,2050.5026152225328,2050.602631972288,0.10001674975501373
8354,2,left-right,R,98,10,-1,-1,45,43,,tool_7_lower_it,,0.0,0.0,0.0,2050.702637994371,2050.802650111669,0.10001211729831994
8355,2,left-right,0,99,10,-1,6,-1,43,stim007_animate_bird_3.png,,,0.0,0.0,0.0,2050.9026429680525,2051.002643382526,0.1000004144734703
8356,2,left-right,0,100,10,-1,25,-1,43,fish_2_lower_it,,,0.0,0.0,0.0,2051.1026467227493,2051.202647137223,0.1000004144734703
8357,2,left-right,0,101,10,-1,-1,33,43,,face_4_lower_it,,1.0,0.49297718942398205,1.0,2051.302638774563,2051.4026506480877,0.10001187352463603
8358,2,left-right,0,102,10,-1,42,-1,43,tree_7_upper,,,0.0,0.0,0.0,2051.5026571577764,2051.6026643989026,0.10000724112614989
8359,2,left-right,0,103,10,-1,-1,11,43,,stim012_animate_face_4.png,,0.0,0.0,0.0,2051.702661156247,2051.802660839341,0.09999968309421092
8360,2,left-right,0,104,10,-1,37,-1,43,boat_5_lower_it,,,0.0,0.0,0.0,2051.902671006159,2052.002652647323,0.0999816411640495
8361,2,left-right,0,105,10,-1,-1,7,43,,stim008_animate_bird_4.png,,0.0,0.0,0.0,2052.102678174153,2052.202677857189,0.09999968303600326
8362,2,left-right,0,106,10,-1,-1,4,43,,stim005_animate_bird_1.png,,0.0,0.0,0.0,2052.3026731517166,2052.402670884272,0.09999773255549371
8363,2,left-right,0,107,10,-1,36,-1,43,boat_4_lower,,,0.0,0.0,0.0,2052.502685195883,2052.602678296098,0.09999310021521524
8364,2,left-right,0,108,10,-1,30,-1,43,bird_4_upper,,,0.0,0.0,0.0,2052.702674322005,2052.8026849764283,0.10001065442338586
8365,2,left-right,0,109,10,-1,-1,18,43,,stim019_inanimate_tree_3.png,,0.0,0.0,0.0,2052.902696849953,2053.0026955577778,0.09999870782485232
8366,2,left-right,0,110,10,-1,-1,2,43,,stim003_animate_fish_3.png,,0.0,0.0,0.0,2053.102697435126,2053.202703944815,0.10000650968868285
8367,2,left-right,0,111,10,-1,20,-1,43,stim021_inanimate_tools_1.png,,,0.0,0.0,0.0,2053.3026772964513,2053.4027052614256,0.1000279649742879
8368,2,left-right,0,112,10,-1,28,-1,43,bird_2_lower,,,0.0,0.0,0.0,2053.5027064072783,2053.602711941756,0.10000553447753191
8369,2,left-right,0,113,10,-1,-1,24,43,,fish_1_lower,,0.0,0.0,0.0,2053.702689681959,2053.8026849764283,0.09999529446940869
8370,2,left-right,0,114,10,-1,-1,2,43,,stim003_animate_fish_3.png,,0.0,0.0,0.0,2053.9027209870983,2054.0027231082786,0.10000212118029594
8371,2,left-right,C,115,10,-1,15,-1,43,stim016_inanimate_boats_4.png,,,0.0,0.0,0.0,2054.102727423713,2054.2027358838823,0.1000084601691924
8372,2,left-right,0,116,10,-1,-1,47,43,,tool_9_upper_it,,0.0,0.0,0.0,2054.302737517399,2054.4027198900003,0.09998237260151654
8373,2,left-right,0,117,10,-1,10,-1,43,stim011_animate_face_3.png,,,1.0,0.39223242457956076,1.0,2054.502736395865,2054.6027409551316,0.10000455926638097
8374,2,left-right,0,118,10,-1,26,-1,43,fish_3_upper,,,0.0,0.0,0.0,2054.7027262534248,2054.8027712850017,0.10004503157688305
8375,2,left-right,0,119,10,-1,-1,0,43,,stim001_animate_fish_1.png,,0.0,0.0,0.0,2054.9027490252047,2055.0027372491895,0.09998822398483753
8376,2,left-right,0,120,10,-1,-1,3,43,,stim004_animate_fish_4.png,,0.0,0.0,0.0,2055.102751804632,2055.2027449048473,0.09999310021521524
8377,2,left-right,0,121,10,-1,0,-1,43,stim001_animate_fish_1.png,,,0.0,0.0,0.0,2055.302751170704,2055.4027559738024,0.10000480309827253
8378,2,left-right,0,122,10,-1,-1,39,43,,boat_7_upper_it,,0.0,0.0,0.0,2055.5027656530146,2055.602765092277,0.09999943926231936
8379,2,left-right,0,123,10,-1,1,-1,43,stim002_animate_fish_2.png,,,0.0,0.0,0.0,2055.7027677010046,2055.8027678717044,0.1000001706997864
8380,2,left-right,0,124,10,-1,-1,40,43,,tree_5_lower,,0.0,0.0,0.0,2055.9027378099854,2056.002757485374,0.10001967538846657
8381,2,left-right,0,125,10,-1,34,-1,43,face_5_upper,,,0.0,0.0,0.0,2056.102759606554,2056.2027573391097,0.09999773255549371
8382,2,left-right,0,126,10,-1,-1,32,43,,face_3_lower,,0.0,0.0,0.0,2056.302760679275,2056.4027623128495,0.10000163357472047
8383,2,left-right,0,127,10,-1,10,-1,43,stim011_animate_face_3.png,,,0.0,0.0,0.0,2056.50277930632,2056.602775332227,0.09999602590687573
8384,2,left-right,0,128,10,-1,43,-1,43,tree_8_upper_it,,,0.0,0.0,0.0,2056.702795739111,2056.8027898145374,0.09999407542636618
8385,2,left-right,0,129,10,-1,-1,14,43,,stim015_inanimate_boats_3.png,,0.0,0.0,0.0,2056.902803150937,2057.0027943006135,0.09999114967649803
8386,2,left-right,0,130,10,-1,29,-1,43,bird_3_lower_it,,,0.0,0.0,0.0,2057.1027983722743,2057.202800005791,0.10000163351651281
8387,2,left-right,0,131,10,-1,-1,46,43,,tool_8_upper,,0.0,0.0,0.0,2057.3028101726086,2057.402824728051,0.10001455544261262
8388,2,left-right,0,132,10,-1,29,-1,43,bird_3_lower_it,,,0.0,0.0,0.0,2057.5028178282664,2057.6028301893966,0.1000123611302115
8389,2,left-right,0,133,10,-1,-1,8,43,,stim009_animate_face_1.png,,0.0,0.0,0.0,2057.7028067105566,2057.802774698357,0.09996798780048266
8390,2,left-right,0,134,10,-1,4,-1,43,stim005_animate_bird_1.png,,,0.0,0.0,0.0,2057.902827775688,2058.002830140642,0.10000236495397985
8391,2,left-right,0,135,10,-1,-1,7,43,,stim008_animate_bird_4.png,,0.0,0.0,0.0,2058.1028368941625,2058.202834626718,0.09999773255549371
8392,2,left-right,0,136,10,-1,-1,31,43,,bird_5_upper_it,,0.0,0.0,0.0,2058.302821387886,2058.4028398442315,0.10001845634542406
8393,2,left-right,0,137,10,-1,19,-1,43,stim020_inanimate_tree_4.png,,,0.0,0.0,0.0,2058.502815877786,2058.6028353094007,0.10001943161478266
8394,2,left-right,0,138,10,-1,-1,22,43,,stim023_inanimate_tools_3.png,,0.0,0.0,0.0,2058.7028574229334,2058.802857593575,0.10000017064157873
8395,2,left-right,0,139,10,-1,23,-1,43,stim024_inanimate_tools_4.png,,,0.0,0.0,0.0,2058.9028567890055,2059.002846963471,0.09999017446534708
8396,2,left-right,0,140,10,-1,-1,26,43,,fish_3_upper,,0.0,0.0,0.0,2059.102832261764,2059.2028377962415,0.10000553447753191
8397,2,left-right,0,141,10,-1,35,-1,43,face_6_upper_it,,,0.0,0.0,0.0,2059.3028416240704,2059.402841794712,0.10000017064157873
8398,2,left-right,0,142,10,-1,-1,22,43,,stim023_inanimate_tools_3.png,,0.0,0.0,0.0,2059.5028473291895,2059.6028496941435,0.10000236495397985
8399,2,left-right,0,143,10,-1,41,-1,43,tree_6_lower_it,,,0.0,0.0,0.0,2059.7028625428793,2059.802858812618,0.0999962697387673
8400,2,left-right,0,144,10,-1,-1,46,43,,tool_8_upper,,0.0,0.0,0.0,2059.902866541408,2060.002854521561,0.09998798015294597
8401,2,left-right,0,145,10,-1,11,-1,43,stim012_animate_face_4.png,,,0.0,0.0,0.0,2060.1028637131676,2060.202864127641,0.1000004144734703
8402,2,left-right,0,146,10,-1,16,-1,43,stim017_inanimate_tree_1.png,,,0.0,0.0,0.0,2060.3028625916922,2060.4028878746904,0.10002528299810365
8403,2,left-right,0,147,10,-1,-1,9,43,,stim010_animate_face_2.png,,0.0,0.0,0.0,2060.5028917025193,2060.602882852254,0.09999114973470569
8404,2,left-right,0,148,10,-1,-1,17,43,,stim018_inanimate_tree_2.png,,0.0,0.0,0.0,2060.7029013085994,2060.8029065993032,0.100005290703848
8405,2,left-right,L,149,10,-1,15,-1,43,stim016_inanimate_boats_4.png,,,0.0,0.0,0.0,2060.9029111585114,2061.0029084034613,0.09999724494991824
8406,2,left-right,0,150,10,-1,42,-1,43,tree_7_upper,,,0.0,0.0,0.0,2061.102915156982,2061.20290947624,0.09999431925825775
8407,2,left-right,0,151,10,-1,-1,39,43,,boat_7_upper_it,,0.0,0.0,0.0,2061.302883315482,2061.402921032801,0.10003771731862798
8408,2,left-right,0,152,10,-1,-1,12,43,,stim013_inanimate_boats_1.png,,1.0,0.492657067545224,1.0,2061.5029070625314,2061.60290893988,0.10000187734840438
8409,2,left-right,0,153,10,-1,33,-1,43,face_4_lower_it,,,0.0,0.0,0.0,2061.702920081967,2061.802929029742,0.10000894777476788
8410,2,left-right,0,154,10,-1,14,-1,43,stim015_inanimate_boats_3.png,,,0.0,0.0,0.0,2061.9029365147,2062.002934491087,0.09999797638738528
8411,2,left-right,0,155,10,-1,-1,5,43,,stim006_animate_bird_2.png,,0.0,0.0,0.0,2062.1029417322134,2062.2029387333896,0.09999700117623433
8412,2,left-right,0,156,10,-1,17,-1,43,stim018_inanimate_tree_2.png,,,0.0,0.0,0.0,2062.3029020887916,2062.402929809934,0.10002772114239633
8413,2,left-right,0,157,10,-1,-1,38,43,,boat_6_upper,,0.0,0.0,0.0,2062.502950216818,2062.6029518503346,0.10000163351651281
8414,2,left-right,0,158,10,-1,-1,47,43,,tool_9_upper_it,,0.0,0.0,0.0,2062.7029527524137,2062.802948046883,0.09999529446940869
8415,2,left-right,L,159,10,-1,41,-1,43,tree_6_lower_it,,,0.0,0.0,0.0,2062.9029613832827,2063.002965942491,0.1000045592081733
8416,2,left-right,0,160,10,-1,-1,3,43,,stim004_animate_fish_4.png,,0.0,0.0,0.0,2063.1029702579253,2063.202951167652,0.09998090972658247
8417,2,left-right,0,161,10,-1,37,-1,43,boat_5_lower_it,,,1.0,0.3922687522135675,1.0,2063.302972549747,2063.4029666251736,0.09999407542636618
8418,2,left-right,0,162,10,-1,21,-1,43,stim022_inanimate_tools_2.png,,,0.0,0.0,0.0,2063.502962163475,2063.602979644609,0.10001748113427311
8419,2,left-right,0,163,10,-1,-1,1,43,,stim002_animate_fish_2.png,,0.0,0.0,0.0,2063.7029800590826,2063.802975353552,0.09999529446940869
